team_id,gw,second_name,player_id,position,multiplier
31191,19,De Bruyne,301,6,1
31191,19,Salah,283,7,1
31191,19,Rashford,335,8,1
31191,19,Havertz,145,9,1
31191,19,Haaland,318,10,2
31191,19,Mitrović,210,11,1
31191,19,Ward,254,12,0
31191,19,Hoelgebaum Pereira,346,13,0
31191,19,Struijk,235,14,0
31191,19,Patterson,197,15,0
31191,20,Arrizabalaga,133,1,1
31191,20,Trippier,357,2,1
31191,20,Shaw,332,3,1
31191,20,Botman,377,4,1
31191,20,Martinelli Silva,19,5,1
31191,20,De Bruyne,301,6,1
31191,20,Salah,283,7,1
31191,20,Rashford,335,8,1
31191,20,Havertz,145,9,1
31191,20,Haaland,318,10,2
31191,20,Mitrović,210,11,1
31191,20,Ward,254,12,0
31191,20,Struijk,235,13,0
31191,20,Hoelgebaum Pereira,346,14,0
31191,20,Patterson,197,15,0
31191,21,Ward,254,1,1
31191,21,Trippier,357,2,1
31191,21,Struijk,235,3,1
31191,21,Botman,377,4,1
31191,21,Martinelli Silva,19,5,1
31191,21,De Bruyne,301,6,1
31191,21,Salah,283,7,1
31191,21,Rashford,335,8,1
31191,21,Ødegaard,7,9,1
31191,21,Haaland,318,10,2
31191,21,Mitrović,210,11,1
31191,21,Arrizabalaga,133,12,0
31191,21,Ferguson,596,13,0
31191,21,Shaw,332,14,0
31191,21,Patterson,197,15,0
31191,22,Arrizabalaga,133,1,1
31191,22,Trippier,357,2,1
31191,22,Struijk,235,3,1
31191,22,Botman,377,4,1
31191,22,Shaw,332,5,1
31191,22,Martinelli Silva,19,6,1
31191,22,De Bruyne,301,7,1
31191,22,Borges Fernandes,333,8,1
31191,22,Rashford,335,9,3
31191,22,Ødegaard,7,10,1
31191,22,Haaland,318,11,1
31191,22,Ward,254,12,0
31191,22,Mitrović,210,13,0
31191,22,Ferguson,596,14,0
31191,22,Patterson,197,15,0
31191,23,Arrizabalaga,133,1,1
31191,23,Trippier,357,2,1
31191,23,Botman,377,3,1
31191,23,Shaw,332,4,1
31191,23,Martinelli Silva,19,5,1
31191,23,De Bruyne,301,6,1
31191,23,Borges Fernandes,333,7,1
31191,23,Rashford,335,8,1
31191,23,Ødegaard,7,9,1
31191,23,Nketiah,11,10,1
31191,23,Haaland,318,11,2
31191,23,Ward,254,12,0
31191,23,Mitrović,210,13,0
31191,23,Struijk,235,14,0
31191,23,Patterson,197,15,0
31191,24,Arrizabalaga,133,1,1
31191,24,Shaw,332,2,1
31191,24,Botman,377,3,1
31191,24,Trippier,357,4,1
31191,24,Rashford,335,5,1
31191,24,De Bruyne,301,6,1
31191,24,Ødegaard,7,7,1
31191,24,Borges Fernandes,333,8,1
31191,24,Martinelli Silva,19,9,1
31191,24,Haaland,318,10,2
31191,24,Nketiah,11,11,1
31191,24,Ward,254,12,0
31191,24,Mitrović,210,13,0
31191,24,Struijk,235,14,0
31191,24,Patterson,197,15,0
31191,25,Arrizabalaga,133,1,1
31191,25,Tarkowski,199,2,1
31191,25,Gomez,286,3,1
31191,25,Patterson,197,4,1
31191,25,Robertson,284,5,1
31191,25,Salah,283,6,2
31191,25,Martinelli Silva,19,7,1
31191,25,Ødegaard,7,8,1
31191,25,Mitrović,210,9,1
31191,25,Nketiah,11,10,1
31191,25,Haaland,318,11,1
31191,25,Ward,254,12,0
31191,25,Borges Fernandes,333,13,0
31191,25,Trippier,357,14,0
31191,25,Rashford,335,15,0
31191,26,Arrizabalaga,133,1,1
31191,26,Tarkowski,199,2,1
31191,26,Mee,526,3,1
31191,26,Trippier,357,4,1
31191,26,Rashford,335,5,1
31191,26,Mac Allister,116,6,1
31191,26,Ødegaard,7,7,1
31191,26,Borges Fernandes,333,8,1
31191,26,Martinelli Silva,19,9,1
31191,26,Haaland,318,10,2
31191,26,Mitrović,210,11,1
31191,26,Ward,254,12,0
31191,26,Nketiah,11,13,0
31191,26,Robertson,284,14,0
31191,26,Patterson,197,15,0
31191,27,Arrizabalaga,133,1,1
31191,27,Robertson,284,2,1
31191,27,Mee,526,3,1
31191,27,Trippier,357,4,1
31191,27,Borges Fernandes,333,5,1
31191,27,Mac Allister,116,6,2
31191,27,Martinelli Silva,19,7,1
31191,27,Rashford,335,8,1
31191,27,Kane,427,9,1
31191,27,Toney,80,10,1
31191,27,Haaland,318,11,1
31191,27,Ward,254,12,0
31191,27,Ødegaard,7,13,0
31191,27,Tarkowski,199,14,0
31191,27,Patterson,197,15,0
31191,28,Arrizabalaga,133,1,1
31191,28,Mee,526,2,1
31191,28,Trippier,357,3,1
31191,28,Tarkowski,199,4,1
31191,28,Chilwell,139,5,1
31191,28,Ødegaard,7,6,1
31191,28,Martinelli Silva,19,7,1
31191,28,Rashford,335,8,1
31191,28,Watkins,40,9,1
31191,28,Kane,427,10,2
31191,28,Toney,80,11,1
31191,28,Ward,254,12,0
31191,28,Mac Allister,116,13,0
31191,28,Robertson,284,14,0
31191,28,Borges Fernandes,333,15,0
31191,29,Arrizabalaga,133,1,1
31191,29,Mee,526,2,1
31191,29,Trippier,357,3,1
31191,29,Tarkowski,199,4,1
31191,29,Chilwell,139,5,1
31191,29,Ødegaard,7,6,1
31191,29,Martinelli Silva,19,7,1
31191,29,Rashford,335,8,1
31191,29,Watkins,40,9,1
31191,29,Kane,427,10,2
31191,29,Toney,80,11,1
31191,29,Ward,254,12,0
31191,29,Mac Allister,116,13,0
31191,29,Robertson,284,14,0
31191,29,Borges Fernandes,333,15,0
36873,1,Raya Martin,81,1,1
36873,1,Cancelo,306,2,1
36873,1,Alexander-Arnold,285,3,1
36873,1,Zinchenko,313,4,1
36873,1,Bailey,45,5,1
36873,1,Lomba Neto,486,6,1
36873,1,Mahrez,303,7,1
36873,1,Salah,283,8,2
36873,1,Díaz,293,9,1
36873,1,Kane,427,10,1
36873,1,Fernando de Jesus,28,11,1
36873,1,Ward,254,12,0
36873,1,Williams,295,13,0
36873,1,Castro Otto,477,14,0
36873,1,Plange,496,15,0
36873,2,Raya Martin,81,1,1
36873,2,Cancelo,306,2,1
36873,2,Alexander-Arnold,285,3,1
36873,2,Zinchenko,313,4,1
36873,2,Bailey,45,5,1
36873,2,Lomba Neto,486,6,1
36873,2,Mahrez,303,7,1
36873,2,Salah,283,8,1
36873,2,Díaz,293,9,1
36873,2,Haaland,318,10,2
36873,2,Fernando de Jesus,28,11,1
36873,2,Ward,254,12,0
36873,2,Williams,295,13,0
36873,2,Castro Otto,477,14,0
36873,2,Plange,496,15,0
36873,3,Raya Martin,81,1,1
36873,3,Cancelo,306,2,1
36873,3,Alexander-Arnold,285,3,1
36873,3,Zinchenko,313,4,1
36873,3,Williams,295,5,1
36873,3,Salah,283,6,2
36873,3,Díaz,293,7,1
36873,3,Dasilva,83,8,1
36873,3,Lomba Neto,486,9,1
36873,3,Fernando de Jesus,28,10,1
36873,3,Haaland,318,11,1
36873,3,Ward,254,12,0
36873,3,Mahrez,303,13,0
36873,3,Castro Otto,477,14,0
36873,3,Plange,496,15,0
36873,4,Raya Martin,81,1,1
36873,4,Cancelo,306,2,1
36873,4,Alexander-Arnold,285,3,1
36873,4,Perišić,448,4,1
36873,4,James,146,5,1
36873,4,Gündogan,300,6,1
36873,4,Moreno,225,7,1
36873,4,Salah,283,8,2
36873,4,Martinelli Silva,19,9,1
36873,4,Toney,80,10,1
36873,4,Fernando de Jesus,28,11,1
36873,4,Ward,254,12,0
36873,4,Zinchenko,313,13,0
36873,4,Welbeck,103,14,0
36873,4,Hoelgebaum Pereira,346,15,0
36873,5,Raya Martin,81,1,1
36873,5,Cancelo,306,2,1
36873,5,Alexander-Arnold,285,3,1
36873,5,Perišić,448,4,1
36873,5,Gündogan,300,5,2
36873,5,Moreno,225,6,1
36873,5,Salah,283,7,1
36873,5,Martinelli Silva,19,8,1
36873,5,Welbeck,103,9,1
36873,5,Toney,80,10,1
36873,5,Fernando de Jesus,28,11,1
36873,5,Ward,254,12,0
36873,5,James,146,13,0
36873,5,Veltman,109,14,0
36873,5,Hoelgebaum Pereira,346,15,0
36873,6,Raya Martin,81,1,1
36873,6,Cancelo,306,2,1
36873,6,Alexander-Arnold,285,3,1
36873,6,James,146,4,1
36873,6,Veltman,109,5,1
36873,6,Groß,104,6,1
36873,6,Martinelli Silva,19,7,1
36873,6,Salah,283,8,1
36873,6,Welbeck,103,9,1
36873,6,Toney,80,10,2
36873,6,Fernando de Jesus,28,11,1
36873,6,Ward,254,12,0
36873,6,Perišić,448,13,0
36873,6,Gündogan,300,14,0
36873,6,Hoelgebaum Pereira,346,15,0
36873,7,Raya Martin,81,1,1
36873,7,Cancelo,306,2,1
36873,7,James,146,3,1
36873,7,Perišić,448,4,1
36873,7,Gündogan,300,5,1
36873,7,Hoelgebaum Pereira,346,6,1
36873,7,Martinelli Silva,19,7,1
36873,7,Salah,283,8,2
36873,7,Haaland,318,9,1
36873,7,Toney,80,10,1
36873,7,Fernando de Jesus,28,11,1
36873,7,Ward,254,12,0
36873,7,Palmieri dos Santos,545,13,0
36873,7,Veltman,109,14,0
36873,7,Groß,104,15,0
36873,8,Raya Martin,81,1,1
36873,8,Cancelo,306,2,1
36873,8,Palmieri dos Santos,545,3,1
36873,8,Perišić,448,4,1
36873,8,Botman,377,5,1
36873,8,Gündogan,300,6,1
36873,8,Hoelgebaum Pereira,346,7,1
36873,8,Martinelli Silva,19,8,1
36873,8,Haaland,318,9,2
36873,8,Toney,80,10,1
36873,8,Fernando de Jesus,28,11,1
36873,8,Ward,254,12,0
36873,8,James,146,13,0
36873,8,Salah,283,14,0
36873,8,Groß,104,15,0
36873,9,Raya Martin,81,1,1
36873,9,Cancelo,306,2,1
36873,9,Trippier,357,3,1
36873,9,James,146,4,1
36873,9,Botman,377,5,1
36873,9,Martinelli Silva,19,6,1
36873,9,Maddison,261,7,1
36873,9,Salah,283,8,2
36873,9,Haaland,318,9,1
36873,9,Toney,80,10,1
36873,9,Fernando de Jesus,28,11,1
36873,9,Ward,254,12,0
36873,9,Palmieri dos Santos,545,13,0
36873,9,Groß,104,14,0
36873,9,Hoelgebaum Pereira,346,15,0
36873,10,Raya Martin,81,1,1
36873,10,Cancelo,306,2,1
36873,10,Trippier,357,3,1
36873,10,James,146,4,1
36873,10,Botman,377,5,1
36873,10,Groß,104,6,1
36873,10,Maddison,261,7,1
36873,10,Bowen,465,8,1
36873,10,Martinelli Silva,19,9,1
36873,10,Haaland,318,10,2
36873,10,Fernando de Jesus,28,11,1
36873,10,Ward,254,12,0
36873,10,Toney,80,13,0
36873,10,Palmieri dos Santos,545,14,0
36873,10,Hoelgebaum Pereira,346,15,0
36873,11,Raya Martin,81,1,1
36873,11,Cancelo,306,2,1
36873,11,Trippier,357,3,1
36873,11,Andersen,165,4,1
36873,11,Groß,104,5,1
36873,11,Maddison,261,6,1
36873,11,Bowen,465,7,1
36873,11,Martinelli Silva,19,8,1
36873,11,Haaland,318,9,2
36873,11,Toney,80,10,1
36873,11,Fernando de Jesus,28,11,1
36873,11,Ward,254,12,0
36873,11,Botman,377,13,0
36873,11,Hoelgebaum Pereira,346,14,0
36873,11,James,146,15,0
36873,12,Ward,254,1,1
36873,12,Botman,377,2,1
36873,12,Trippier,357,3,1
36873,12,Andersen,165,4,1
36873,12,Castagne,258,5,1
36873,12,Groß,104,6,1
36873,12,Salah,283,7,2
36873,12,Bowen,465,8,1
36873,12,Hoelgebaum Pereira,346,9,1
36873,12,Toney,80,10,1
36873,12,Solanke,66,11,1
36873,12,Raya Martin,81,12,0
36873,12,Cancelo,306,13,0
36873,12,Martinelli Silva,19,14,0
36873,12,Haaland,318,15,0
36873,13,Raya Martin,81,1,1
36873,13,Cancelo,306,2,1
36873,13,Trippier,357,3,1
36873,13,Andersen,165,4,1
36873,13,Castagne,258,5,1
36873,13,Salah,283,6,2
36873,13,Bowen,465,7,1
36873,13,Martinelli Silva,19,8,1
36873,13,Foden,314,9,1
36873,13,Haaland,318,10,1
36873,13,Toney,80,11,1
36873,13,Ward,254,12,0
36873,13,Solanke,66,13,0
36873,13,Botman,377,14,0
36873,13,Hoelgebaum Pereira,346,15,0
36873,14,Raya Martin,81,1,1
36873,14,Cancelo,306,2,1
36873,14,Andersen,165,3,1
36873,14,Trippier,357,4,1
36873,14,Botman,377,5,1
36873,14,Salah,283,6,2
36873,14,Foden,314,7,1
36873,14,Saka,13,8,1
36873,14,Martinelli Silva,19,9,1
36873,14,Hoelgebaum Pereira,346,10,1
36873,14,Toney,80,11,1
36873,14,Ward,254,12,0
36873,14,Haaland,318,13,0
36873,14,Castagne,258,14,0
36873,14,Solanke,66,15,0
36873,15,Raya Martin,81,1,1
36873,15,Cancelo,306,2,1
36873,15,Trippier,357,3,1
36873,15,Castagne,258,4,1
36873,15,Botman,377,5,1
36873,15,Salah,283,6,1
36873,15,Saka,13,7,1
36873,15,Foden,314,8,1
36873,15,Solanke,66,9,1
36873,15,Haaland,318,10,2
36873,15,Wilson,356,11,1
36873,15,Ward,254,12,0
36873,15,Martinelli Silva,19,13,0
36873,15,Andersen,165,14,0
36873,15,Hoelgebaum Pereira,346,15,0
36873,16,Ward,254,1,1
36873,16,Cancelo,306,2,1
36873,16,Trippier,357,3,1
36873,16,Castagne,258,4,1
36873,16,Saliba,26,5,1
36873,16,Martinelli Silva,19,6,1
36873,16,Salah,283,7,1
36873,16,Saka,13,8,1
36873,16,Foden,314,9,1
36873,16,Solanke,66,10,1
36873,16,Haaland,318,11,2
36873,16,Raya Martin,81,12,0
36873,16,Botman,377,13,0
36873,16,Wilson,356,14,0
36873,16,Hoelgebaum Pereira,346,15,0
36873,17,Ward,254,1,1
36873,17,Cancelo,306,2,1
36873,17,Trippier,357,3,1
36873,17,Castagne,258,4,1
36873,17,Saliba,26,5,1
36873,17,Martinelli Silva,19,6,1
36873,17,Salah,283,7,1
36873,17,Hoelgebaum Pereira,346,8,1
36873,17,De Bruyne,301,9,1
36873,17,Mitrović,210,10,1
36873,17,Haaland,318,11,2
36873,17,Guaita,152,12,0
36873,17,Almirón Rejala,369,13,0
36873,17,Botman,377,14,0
36873,17,Archer,54,15,0
36873,18,Guaita,152,1,1
36873,18,Saliba,26,2,1
36873,18,Trippier,357,3,1
36873,18,Botman,377,4,1
36873,18,Hoelgebaum Pereira,346,5,1
36873,18,Salah,283,6,1
36873,18,De Bruyne,301,7,1
36873,18,Almirón Rejala,369,8,1
36873,18,Martinelli Silva,19,9,1
36873,18,Mitrović,210,10,1
36873,18,Haaland,318,11,2
36873,18,Ward,254,12,0
36873,18,Cancelo,306,13,0
36873,18,Castagne,258,14,0
36873,18,Archer,54,15,0
36873,19,Ward,254,1,1
36873,19,Castagne,258,2,1
36873,19,Trippier,357,3,1
36873,19,Saliba,26,4,1
36873,19,Cancelo,306,5,1
36873,19,Martinelli Silva,19,6,1
36873,19,Salah,283,7,1
36873,19,Rashford,335,8,1
36873,19,Núñez Ribeiro,297,9,1
36873,19,Mitrović,210,10,1
36873,19,Haaland,318,11,2
36873,19,Guaita,152,12,0
36873,19,Botman,377,13,0
36873,19,Almirón Rejala,369,14,0
36873,19,Hoelgebaum Pereira,346,15,0
36873,20,Ward,254,1,1
36873,20,Cancelo,306,2,1
36873,20,Shaw,332,3,1
36873,20,Trippier,357,4,1
36873,20,Botman,377,5,1
36873,20,Castagne,258,6,1
36873,20,De Bruyne,301,7,1
36873,20,Rashford,335,8,1
36873,20,Almirón Rejala,369,9,1
36873,20,Martinelli Silva,19,10,1
36873,20,Haaland,318,11,2
36873,20,Guaita,152,12,0
36873,20,Núñez Ribeiro,297,13,0
36873,20,Mitrović,210,14,0
36873,20,Hoelgebaum Pereira,346,15,0
36873,21,Ward,254,1,1
36873,21,Castagne,258,2,1
36873,21,Shaw,332,3,1
36873,21,Trippier,357,4,1
36873,21,Botman,377,5,1
36873,21,De Bruyne,301,6,1
36873,21,Rashford,335,7,1
36873,21,Almirón Rejala,369,8,1
36873,21,Martinelli Silva,19,9,1
36873,21,Mitrović,210,10,1
36873,21,Haaland,318,11,2
36873,21,Henderson,398,12,0
36873,21,Cancelo,306,13,0
36873,21,Núñez Ribeiro,297,14,0
36873,21,Hoelgebaum Pereira,346,15,0
36873,22,De Gea Quintana,327,1,1
36873,22,Trippier,357,2,1
36873,22,Estupiñán,586,3,1
36873,22,Schär,366,4,1
36873,22,Shaw,332,5,1
36873,22,Rashford,335,6,2
36873,22,Ødegaard,7,7,1
36873,22,Mitoma,124,8,1
36873,22,Saka,13,9,1
36873,22,Nketiah,11,10,1
36873,22,Haaland,318,11,1
36873,22,Santana de Moraes,307,12,0
36873,22,Kane,427,13,0
36873,22,Gato Alves Dias,312,14,0
36873,22,Almirón Rejala,369,15,0
36873,23,Santana de Moraes,307,1,1
36873,23,Trippier,357,2,1
36873,23,Gato Alves Dias,312,3,1
36873,23,Schär,366,4,1
36873,23,Mitoma,124,5,1
36873,23,Rashford,335,6,1
36873,23,Ødegaard,7,7,1
36873,23,Saka,13,8,1
36873,23,Kane,427,9,1
36873,23,Nketiah,11,10,1
36873,23,Haaland,318,11,2
36873,23,De Gea Quintana,327,12,0
36873,23,Shaw,332,13,0
36873,23,Estupiñán,586,14,0
36873,23,McNeil,534,15,0
36873,24,Santana de Moraes,307,1,1
36873,24,Trippier,357,2,1
36873,24,Gato Alves Dias,312,3,1
36873,24,Estupiñán,586,4,1
36873,24,Shaw,332,5,1
36873,24,Mitoma,124,6,1
36873,24,Rashford,335,7,1
36873,24,Ødegaard,7,8,1
36873,24,Saka,13,9,1
36873,24,Kane,427,10,1
36873,24,Haaland,318,11,2
36873,24,De Gea Quintana,327,12,0
36873,24,McNeil,534,13,0
36873,24,Nketiah,11,14,0
36873,24,Schär,366,15,0
36873,25,Santana de Moraes,307,1,1
36873,25,Alexander-Arnold,285,2,1
36873,25,Gato Alves Dias,312,3,1
36873,25,Tarkowski,199,4,1
36873,25,Coleman,178,5,1
36873,25,McNeil,534,6,1
36873,25,Ødegaard,7,7,1
36873,25,Saka,13,8,3
36873,25,Nketiah,11,9,1
36873,25,Kane,427,10,1
36873,25,Haaland,318,11,1
36873,25,De Gea Quintana,327,12,0
36873,25,Mitoma,124,13,0
36873,25,Trippier,357,14,0
36873,25,Rashford,335,15,0
36873,26,Santana de Moraes,307,1,1
36873,26,Mee,526,2,1
36873,26,Tarkowski,199,3,1
36873,26,Coleman,178,4,1
36873,26,Ødegaard,7,5,1
36873,26,Saka,13,6,2
36873,26,Rashford,335,7,1
36873,26,McNeil,534,8,1
