team_id,gw,second_name,player_id,position,multiplier
31191,21,Rose,332,14,0
31191,21,Tavares,197,15,0
31191,22,Zaha,133,1,1
31191,22,Femenía Far,357,2,1
31191,22,de Gea,235,3,1
31191,22,Ogbonna,377,4,1
31191,22,Rose,332,5,1
31191,22,Torreira,19,6,1
31191,22,Fleck,301,7,1
31191,22,Sánchez,333,8,1
31191,22,Foyth,335,9,3
31191,22,Koscielny,7,10,1
31191,22,McCarthy,318,11,1
31191,22,Fernández,254,12,0
31191,22,Agüero,210,13,0
31191,22,Koiki,596,14,0
31191,22,Tavares,197,15,0
31191,23,Zaha,133,1,1
31191,23,Femenía Far,357,2,1
31191,23,Ogbonna,377,3,1
31191,23,Rose,332,4,1
31191,23,Torreira,19,5,1
31191,23,Fleck,301,6,1
31191,23,Sánchez,333,7,1
31191,23,Foyth,335,8,1
31191,23,Koscielny,7,9,1
31191,23,Aubameyang,11,10,1
31191,23,McCarthy,318,11,2
31191,23,Fernández,254,12,0
31191,23,Agüero,210,13,0
31191,23,de Gea,235,14,0
31191,23,Tavares,197,15,0
31191,24,Zaha,133,1,1
31191,24,Rose,332,2,1
31191,24,Ogbonna,377,3,1
31191,24,Femenía Far,357,4,1
31191,24,Foyth,335,5,1
31191,24,Fleck,301,6,1
31191,24,Koscielny,7,7,1
31191,24,Sánchez,333,8,1
31191,24,Torreira,19,9,1
31191,24,McCarthy,318,10,2
31191,24,Aubameyang,11,11,1
31191,24,Fernández,254,12,0
31191,24,Agüero,210,13,0
31191,24,de Gea,235,14,0
31191,24,Tavares,197,15,0
31191,25,Zaha,133,1,1
31191,25,Wijnaldum,199,2,1
31191,25,McLean,286,3,1
31191,25,Tavares,197,4,1
31191,25,Hernández,284,5,1
31191,25,Buendía,283,6,2
31191,25,Torreira,19,7,1
31191,25,Koscielny,7,8,1
31191,25,Agüero,210,9,1
31191,25,Aubameyang,11,10,1
31191,25,McCarthy,318,11,1
31191,25,Fernández,254,12,0
31191,25,Sánchez,333,13,0
